Transfer Net,Driver,Receiver,R / F,Min Etch Delay (ns),Max Etch Delay (ns),AC-DC Slew Rate (V/ns),Corner,Edge #,Time (ns),Pulse Width (ns),Delay Variation (ns),Driver Probe Point,Receiver Node,Min Raw Etch Delay (ns),Max Raw Etch Delay (ns),Min Derate (ns),Max Derate (ns),Standard Load Delay (ns),Simulation,Ac Noise,Ac Noise Source,$T1:DELAY,$T2:DELAY,$T4:DELAY,PATTERN
sheet1,IO0,Controller,R,0.726,0.819,7.108,SSSE,11,166.857,15.000,0.093,SL_PAD/,Controller_pad,1.760,1.853,0.000,0.000,1.034,io0_ssse_3_0o75_1o5\io0_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,0.811,0.876,10.156,SSSE,12,181.742,15.000,0.065,SL_PAD/,Controller_pad,1.660,1.725,0.000,0.000,0.849,io0_ssse_3_0o75_1o5\io0_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,R,0.723,0.813,7.341,SSSE,13,196.852,15.000,0.090,SL_PAD/,Controller_pad,1.757,1.847,0.000,0.000,1.034,io0_ssse_3_0o75_1o5\io0_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,F,0.809,0.874,10.025,SSSE,14,211.740,15.000,0.065,SL_PAD/,Controller_pad,1.658,1.723,0.000,0.000,0.849,io0_ssse_3_0o75_1o5\io0_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO0,Controller,R,0.725,0.816,7.315,SSSE,15,226.855,15.000,0.091,SL_PAD/,Controller_pad,1.759,1.850,0.000,0.000,1.034,io0_ssse_3_0o75_1o5\io0_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,F,1.157,1.232,8.854,SSSE,2,32.092,15.000,0.075,SL_PAD/,Controller_pad,2.006,2.081,0.000,0.000,0.849,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,R,1.070,1.169,6.689,SSSE,3,47.202,15.000,0.099,SL_PAD/,Controller_pad,2.104,2.203,0.000,0.000,1.034,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,F,1.153,1.226,9.059,SSSE,4,62.087,15.000,0.073,SL_PAD/,Controller_pad,2.002,2.075,0.000,0.000,0.849,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,R,1.074,1.173,6.670,SSSE,5,77.206,15.000,0.099,SL_PAD/,Controller_pad,2.108,2.207,0.000,0.000,1.034,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,F,1.162,1.237,8.746,SSSE,6,92.097,15.000,0.075,SL_PAD/,Controller_pad,2.011,2.086,0.000,0.000,0.849,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,R,1.074,1.172,6.731,SSSE,7,107.205,15.000,0.098,SL_PAD/,Controller_pad,2.108,2.206,0.000,0.000,1.034,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,F,1.160,1.233,9.032,SSSE,8,122.094,15.000,0.073,SL_PAD/,Controller_pad,2.009,2.082,0.000,0.000,0.849,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,R,1.070,1.169,6.655,SSSE,9,137.202,15.000,0.099,SL_PAD/,Controller_pad,2.104,2.203,0.000,0.000,1.034,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,F,1.157,1.230,9.039,SSSE,10,152.091,15.000,0.073,SL_PAD/,Controller_pad,2.006,2.079,0.000,0.000,0.849,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,R,1.074,1.172,6.744,SSSE,11,167.206,15.000,0.098,SL_PAD/,Controller_pad,2.108,2.206,0.000,0.000,1.034,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,F,1.155,1.226,9.179,SSSE,12,182.088,15.000,0.071,SL_PAD/,Controller_pad,2.004,2.075,0.000,0.000,0.849,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,R,1.073,1.171,6.697,SSSE,13,197.204,15.000,0.098,SL_PAD/,Controller_pad,2.107,2.205,0.000,0.000,1.034,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,F,1.154,1.227,9.006,SSSE,14,212.088,15.000,0.073,SL_PAD/,Controller_pad,2.003,2.076,0.000,0.000,0.849,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,IO1,Controller,R,1.074,1.175,6.513,SSSE,15,227.207,15.000,0.101,SL_PAD/,Controller_pad,2.108,2.209,0.000,0.000,1.034,io1_ssse_3_0o75_1o5\io1_ssse_3_0o75_1o5.csd,0.00V,tnet,3in,0.75in,1.5in,default_clock
sheet1,Controller,IO0,F,0.944,1.009,10.021,SSSE,2,31.876,15.000,0.065,SL_PAD/,IO0_pad,1.793,1.858,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,R,0.865,0.960,6.938,SSSE,3,46.996,15.000,0.095,SL_PAD/,IO0_pad,1.899,1.994,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,F,0.942,1.007,10.131,SSSE,4,61.874,15.000,0.065,SL_PAD/,IO0_pad,1.791,1.856,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,R,0.864,0.957,7.049,SSSE,5,76.994,15.000,0.093,SL_PAD/,IO0_pad,1.898,1.991,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,F,0.939,1.005,10.070,SSSE,6,91.871,15.000,0.066,SL_PAD/,IO0_pad,1.788,1.854,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,R,0.866,0.955,7.391,SSSE,7,106.993,15.000,0.089,SL_PAD/,IO0_pad,1.900,1.989,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,F,0.940,1.006,9.892,SSSE,8,121.871,15.000,0.066,SL_PAD/,IO0_pad,1.789,1.855,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,R,0.865,0.959,7.001,SSSE,9,136.995,15.000,0.094,SL_PAD/,IO0_pad,1.899,1.993,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,F,0.938,1.003,10.225,SSSE,10,151.869,15.000,0.065,SL_PAD/,IO0_pad,1.787,1.852,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,R,0.866,0.961,6.895,SSSE,11,166.998,15.000,0.095,SL_PAD/,IO0_pad,1.900,1.995,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,F,0.943,1.010,9.863,SSSE,12,181.875,15.000,0.067,SL_PAD/,IO0_pad,1.792,1.859,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,R,0.870,0.958,7.548,SSSE,13,196.998,15.000,0.088,SL_PAD/,IO0_pad,1.904,1.992,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,F,0.943,1.007,10.243,SSSE,14,211.874,15.000,0.064,SL_PAD/,IO0_pad,1.792,1.856,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,R,0.866,0.961,6.939,SSSE,15,226.997,15.000,0.095,SL_PAD/,IO0_pad,1.900,1.995,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,F,1.022,1.094,9.107,SSSE,2,31.956,15.000,0.072,SL_PAD/,IO1_pad,1.871,1.943,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,R,0.927,1.017,7.382,SSSE,3,47.055,15.000,0.090,SL_PAD/,IO1_pad,1.961,2.051,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,F,1.019,1.092,9.096,SSSE,4,61.953,15.000,0.073,SL_PAD/,IO1_pad,1.868,1.941,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,R,0.927,1.017,7.341,SSSE,5,77.056,15.000,0.090,SL_PAD/,IO1_pad,1.961,2.051,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,F,1.018,1.093,8.856,SSSE,6,91.953,15.000,0.075,SL_PAD/,IO1_pad,1.867,1.942,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,R,0.931,1.022,7.286,SSSE,7,107.061,15.000,0.091,SL_PAD/,IO1_pad,1.965,2.056,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,F,1.020,1.091,9.311,SSSE,8,121.953,15.000,0.071,SL_PAD/,IO1_pad,1.869,1.940,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,R,0.930,1.019,7.390,SSSE,9,137.058,15.000,0.089,SL_PAD/,IO1_pad,1.964,2.053,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,F,1.016,1.088,9.117,SSSE,10,151.950,15.000,0.072,SL_PAD/,IO1_pad,1.865,1.937,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,R,0.932,1.024,7.201,SSSE,11,167.061,15.000,0.092,SL_PAD/,IO1_pad,1.966,2.058,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,F,1.022,1.095,8.933,SSSE,12,181.955,15.000,0.073,SL_PAD/,IO1_pad,1.871,1.944,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,R,0.929,1.025,6.885,SSSE,13,197.062,15.000,0.096,SL_PAD/,IO1_pad,1.963,2.059,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,F,1.022,1.093,9.241,SSSE,14,211.955,15.000,0.071,SL_PAD/,IO1_pad,1.871,1.942,0.000,0.000,0.849,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO1,R,0.931,1.020,7.420,SSSE,15,227.059,15.000,0.089,SL_PAD/,IO1_pad,1.965,2.054,0.000,0.000,1.034,controller_ssse_3_1o5_0o75\controller_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,F,0.960,1.035,8.776,SSSE,2,31.896,15.000,0.075,SL_PAD/,Controller_pad,1.809,1.884,0.000,0.000,0.849,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,R,0.868,0.958,7.342,SSSE,3,46.996,15.000,0.090,SL_PAD/,Controller_pad,1.902,1.992,0.000,0.000,1.034,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,F,0.963,1.037,8.858,SSSE,4,61.898,15.000,0.074,SL_PAD/,Controller_pad,1.812,1.886,0.000,0.000,0.849,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,R,0.870,0.964,7.039,SSSE,5,77.002,15.000,0.094,SL_PAD/,Controller_pad,1.904,1.998,0.000,0.000,1.034,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,F,0.967,1.041,8.876,SSSE,6,91.901,15.000,0.074,SL_PAD/,Controller_pad,1.816,1.890,0.000,0.000,0.849,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,R,0.867,0.957,7.377,SSSE,7,106.996,15.000,0.090,SL_PAD/,Controller_pad,1.901,1.991,0.000,0.000,1.034,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,F,0.963,1.037,8.975,SSSE,8,121.897,15.000,0.074,SL_PAD/,Controller_pad,1.812,1.886,0.000,0.000,0.849,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,R,0.869,0.959,7.294,SSSE,9,136.998,15.000,0.090,SL_PAD/,Controller_pad,1.903,1.993,0.000,0.000,1.034,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,F,0.965,1.038,8.983,SSSE,10,151.900,15.000,0.073,SL_PAD/,Controller_pad,1.814,1.887,0.000,0.000,0.849,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,R,0.868,0.957,7.385,SSSE,11,166.997,15.000,0.089,SL_PAD/,Controller_pad,1.902,1.991,0.000,0.000,1.034,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,F,0.963,1.037,8.916,SSSE,12,181.898,15.000,0.074,SL_PAD/,Controller_pad,1.812,1.886,0.000,0.000,0.849,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,R,0.870,0.964,7.079,SSSE,13,197.002,15.000,0.094,SL_PAD/,Controller_pad,1.904,1.998,0.000,0.000,1.034,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,F,0.966,1.042,8.675,SSSE,14,211.902,15.000,0.076,SL_PAD/,Controller_pad,1.815,1.891,0.000,0.000,0.849,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO0,Controller,R,0.868,0.958,7.332,SSSE,15,226.997,15.000,0.090,SL_PAD/,Controller_pad,1.902,1.992,0.000,0.000,1.034,io0_ssse_3_1o5_0o75\io0_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,F,1.025,1.094,9.561,SSSE,2,31.958,15.000,0.069,SL_PAD/,Controller_pad,1.874,1.943,0.000,0.000,0.849,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,R,0.909,1.007,6.746,SSSE,3,47.042,15.000,0.098,SL_PAD/,Controller_pad,1.943,2.041,0.000,0.000,1.034,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,F,1.025,1.097,9.169,SSSE,4,61.960,15.000,0.072,SL_PAD/,Controller_pad,1.874,1.946,0.000,0.000,0.849,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,R,0.904,1.002,6.736,SSSE,5,77.036,15.000,0.098,SL_PAD/,Controller_pad,1.938,2.036,0.000,0.000,1.034,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,F,1.026,1.098,9.085,SSSE,6,91.959,15.000,0.072,SL_PAD/,Controller_pad,1.875,1.947,0.000,0.000,0.849,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,R,0.907,1.006,6.612,SSSE,7,107.040,15.000,0.099,SL_PAD/,Controller_pad,1.941,2.040,0.000,0.000,1.034,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,F,1.026,1.098,9.085,SSSE,8,121.959,15.000,0.072,SL_PAD/,Controller_pad,1.875,1.947,0.000,0.000,0.849,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,R,0.908,1.011,6.437,SSSE,9,137.043,15.000,0.103,SL_PAD/,Controller_pad,1.942,2.045,0.000,0.000,1.034,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,F,1.021,1.091,9.438,SSSE,10,151.954,15.000,0.070,SL_PAD/,Controller_pad,1.870,1.940,0.000,0.000,0.849,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,R,0.907,1.004,6.765,SSSE,11,167.039,15.000,0.097,SL_PAD/,Controller_pad,1.941,2.038,0.000,0.000,1.034,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,F,1.025,1.096,9.369,SSSE,12,181.958,15.000,0.071,SL_PAD/,Controller_pad,1.874,1.945,0.000,0.000,0.849,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,R,0.908,1.010,6.488,SSSE,13,197.042,15.000,0.102,SL_PAD/,Controller_pad,1.942,2.044,0.000,0.000,1.034,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,F,1.025,1.095,9.413,SSSE,14,211.958,15.000,0.070,SL_PAD/,Controller_pad,1.874,1.944,0.000,0.000,0.849,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,IO1,Controller,R,0.908,1.006,6.756,SSSE,15,227.040,15.000,0.098,SL_PAD/,Controller_pad,1.942,2.040,0.000,0.000,1.034,io1_ssse_3_1o5_0o75\io1_ssse_3_1o5_0o75.csd,0.00V,tnet,3in,1.5in,0.75in,default_clock
sheet1,Controller,IO0,F,0.941,1.013,9.151,SSSE,2,31.876,15.000,0.072,SL_PAD/,IO0_pad,1.790,1.862,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,R,0.873,0.964,7.218,SSSE,3,47.002,15.000,0.091,SL_PAD/,IO0_pad,1.907,1.998,0.000,0.000,1.034,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,F,0.945,1.014,9.504,SSSE,4,61.878,15.000,0.069,SL_PAD/,IO0_pad,1.794,1.863,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,R,0.875,0.969,7.034,SSSE,5,77.005,15.000,0.094,SL_PAD/,IO0_pad,1.909,2.003,0.000,0.000,1.034,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,F,0.944,1.013,9.627,SSSE,6,91.877,15.000,0.069,SL_PAD/,IO0_pad,1.793,1.862,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,R,0.875,0.967,7.157,SSSE,7,107.004,15.000,0.092,SL_PAD/,IO0_pad,1.909,2.001,0.000,0.000,1.034,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,F,0.943,1.014,9.364,SSSE,8,121.877,15.000,0.071,SL_PAD/,IO0_pad,1.792,1.863,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,R,0.873,0.964,7.247,SSSE,9,137.001,15.000,0.091,SL_PAD/,IO0_pad,1.907,1.998,0.000,0.000,1.034,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,F,0.941,1.010,9.480,SSSE,10,151.874,15.000,0.069,SL_PAD/,IO0_pad,1.790,1.859,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,R,0.874,0.967,7.036,SSSE,11,167.005,15.000,0.093,SL_PAD/,IO0_pad,1.908,2.001,0.000,0.000,1.034,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,F,0.944,1.014,9.322,SSSE,12,181.878,15.000,0.070,SL_PAD/,IO0_pad,1.793,1.863,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,R,0.874,0.968,6.995,SSSE,13,197.005,15.000,0.094,SL_PAD/,IO0_pad,1.908,2.002,0.000,0.000,1.034,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,F,0.942,1.011,9.582,SSSE,14,211.875,15.000,0.069,SL_PAD/,IO0_pad,1.791,1.860,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,R,0.875,0.969,7.015,SSSE,15,227.006,15.000,0.094,SL_PAD/,IO0_pad,1.909,2.003,0.000,0.000,1.034,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,F,1.170,1.236,10.070,SSSE,2,32.101,15.000,0.066,SL_PAD/,IO1_pad,2.019,2.085,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,R,1.082,1.164,8.024,SSSE,3,47.208,15.000,0.082,SL_PAD/,IO1_pad,2.116,2.198,0.000,0.000,1.034,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,F,1.167,1.233,9.991,SSSE,4,62.099,15.000,0.066,SL_PAD/,IO1_pad,2.016,2.082,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,R,1.085,1.168,7.999,SSSE,5,77.211,15.000,0.083,SL_PAD/,IO1_pad,2.119,2.202,0.000,0.000,1.034,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,F,1.168,1.234,9.995,SSSE,6,92.099,15.000,0.066,SL_PAD/,IO1_pad,2.017,2.083,0.000,0.000,0.849,controller_ssse_3_1o5_1o5\controller_ssse_3_1o5_1o5.csd,0.00V,tnet,3in,1.5in,1.5in,default_clock
